,Date,Time,T,RH,AH,CO,CO_diff
7433,14/01/2005,11.0,9.3,67.1,0.7849,3.8,2.7134340650738356
7434,14/01/2005,12.0,10.2,63.6,0.7928,3.1,0.8972834265541583
7435,14/01/2005,13.0,11.0,60.9,0.7966,3.3,1.3161836089883514
7436,14/01/2005,14.0,11.3,60.1,0.8022,3.1,0.8972834265541583
7437,14/01/2005,15.0,12.2,56.9,0.8068,2.7,0.2994830616857708
7438,14/01/2005,16.0,11.9,59.1,0.8211,3.4,1.5556337002054486
7439,14/01/2005,17.0,10.3,66.3,0.8286,5.0,8.106835159679
7440,14/01/2005,18.0,8.2,74.9,0.8187,5.7,12.582985798198678
7441,14/01/2005,19.0,7.9,77.1,0.8223,5.8,13.302435889415772
7442,14/01/2005,20.0,8.3,75.0,0.8253,5.8,13.302435889415772
7443,14/01/2005,21.0,8.2,75.2,0.8185,5.0,8.106835159679
7444,14/01/2005,22.0,8.3,69.7,0.7632,1.7,0.204982149514802
7445,14/01/2005,23.0,6.7,74.4,0.7344,1.6,0.30553205829770497
7446,15/01/2005,0.0,6.4,74.9,0.7238,2.3,0.021682696817383097
7447,15/01/2005,1.0,4.9,80.1,0.7011,2.4,0.06113278803447997
7448,15/01/2005,2.0,4.8,79.4,0.6872,2.0,0.02333242316609255
7449,15/01/2005,3.0,3.3,82.6,0.645,1.6,0.30553205829770497
7451,15/01/2005,5.0,3.4,81.4,0.6425,1.1,1.1082816022122206
7452,15/01/2005,6.0,4.2,77.0,0.6439,1.0,1.3288315109951239
7453,15/01/2005,7.0,3.5,80.8,0.6406,1.3,0.7271817846464144
7454,15/01/2005,8.0,3.5,80.3,0.6366,1.9,0.06388233194899573
7455,15/01/2005,9.0,4.0,78.5,0.645,2.6,0.20003297046867383
7456,15/01/2005,10.0,4.5,76.6,0.6534,2.7,0.2994830616857708
7457,15/01/2005,11.0,5.6,72.3,0.6627,2.4,0.06113278803447997
7458,15/01/2005,12.0,7.5,64.4,0.672,2.7,0.2994830616857708
7459,15/01/2005,13.0,8.9,60.8,0.6921,3.1,0.8972834265541583
7460,15/01/2005,14.0,10.6,55.3,0.7058,4.4,5.050134612376419
7461,15/01/2005,15.0,12.3,46.3,0.6597,3.2,1.0967335177712554
7462,15/01/2005,16.0,12.2,47.0,0.6686,2.9,0.5583832441199642
7463,15/01/2005,17.0,10.5,55.1,0.6993,3.0,0.7178333353370612
7464,15/01/2005,18.0,8.7,66.3,0.7491,3.7,2.3939839738567397
7465,15/01/2005,19.0,7.9,69.9,0.7487,5.2,9.285735342113194
7466,15/01/2005,20.0,7.6,65.3,0.6842,3.3,1.3161836089883514
7467,15/01/2005,21.0,6.5,67.6,0.6608,3.6,2.0945338826396425
7468,15/01/2005,22.0,5.9,66.4,0.6226,2.3,0.021682696817383097
7469,15/01/2005,23.0,5.2,70.0,0.6232,3.0,0.7178333353370612
7470,16/01/2005,0.0,5.2,67.8,0.6028,3.8,2.7134340650738356
7471,16/01/2005,1.0,4.9,67.1,0.5863,3.2,1.0967335177712554
7472,16/01/2005,2.0,5.1,65.5,0.5811,2.1,0.002782514383189408
7473,16/01/2005,3.0,4.0,69.5,0.5706,1.7,0.204982149514802
7474,16/01/2005,4.0,3.7,68.9,0.5549,1.7,0.204982149514802
7475,16/01/2005,5.0,4.5,62.7,0.5343,1.4,0.5666318758635115
7476,16/01/2005,6.0,4.7,62.3,0.5368,1.2,0.9077316934293177
7477,16/01/2005,7.0,3.9,67.1,0.5483,1.4,0.5666318758635115
7478,16/01/2005,8.0,5.7,54.5,0.5034,1.4,0.5666318758635115
7479,16/01/2005,9.0,6.1,50.3,0.4769,1.7,0.204982149514802
7480,16/01/2005,10.0,9.0,39.5,0.4554,1.0,1.3288315109951239
7481,16/01/2005,11.0,10.7,34.4,0.4406,1.0,1.3288315109951239
7482,16/01/2005,12.0,11.1,33.4,0.4401,0.8,1.82993132856093
7483,16/01/2005,13.0,11.9,30.8,0.4285,1.0,1.3288315109951239
7484,16/01/2005,14.0,11.4,32.0,0.431,0.8,1.82993132856093
7485,16/01/2005,15.0,11.3,32.5,0.4334,0.7,2.1104812373438335
7486,16/01/2005,16.0,11.0,33.0,0.4331,1.1,1.1082816022122206
7487,16/01/2005,17.0,10.3,35.0,0.4377,1.1,1.1082816022122206
7488,16/01/2005,18.0,8.4,40.9,0.4542,1.2,0.9077316934293177
7489,16/01/2005,19.0,8.3,38.5,0.4228,2.0,0.02333242316609255
7490,16/01/2005,20.0,8.1,37.9,0.41,2.2,0.0022326056002862998
7491,16/01/2005,21.0,7.7,39.0,0.4106,1.5,0.42608196708060825
7492,16/01/2005,22.0,7.0,41.5,0.4193,1.2,0.9077316934293177
7493,16/01/2005,23.0,6.6,42.6,0.4179,1.5,0.42608196708060825
7494,17/01/2005,0.0,6.4,44.2,0.428,1.4,0.5666318758635115
7495,17/01/2005,1.0,6.0,46.0,0.4349,1.2,0.9077316934293177
7496,17/01/2005,2.0,4.4,53.1,0.4484,1.0,1.3288315109951239
7497,17/01/2005,3.0,4.0,54.3,0.4454,0.6,2.411031146126736
7498,17/01/2005,4.0,3.7,55.8,0.4489,0.7,2.1104812373438335
7499,17/01/2005,5.0,2.6,58.6,0.4385,0.5,2.7315810549096398
7500,17/01/2005,6.0,3.2,56.0,0.4364,0.7,2.1104812373438335
7501,17/01/2005,7.0,3.6,55.4,0.4419,1.0,1.3288315109951239
7502,17/01/2005,8.0,1.8,63.3,0.4464,3.0,0.7178333353370612
7503,17/01/2005,9.0,2.4,60.2,0.4426,4.1,3.7917843387251255
7504,17/01/2005,10.0,4.6,52.1,0.4472,3.1,0.8972834265541583
7505,17/01/2005,11.0,8.2,40.5,0.4414,3.8,2.7134340650738356
7506,17/01/2005,12.0,10.5,34.7,0.4393,2.7,0.2994830616857708
7507,17/01/2005,13.0,11.1,33.3,0.4384,3.1,0.8972834265541583
7508,17/01/2005,14.0,11.1,32.6,0.4292,3.1,0.8972834265541583
7509,17/01/2005,15.0,12.4,28.3,0.4076,3.2,1.0967335177712554
7510,17/01/2005,16.0,12.9,24.5,0.363,3.3,1.3161836089883514
7511,17/01/2005,17.0,11.4,28.7,0.3865,4.0,3.41233424750803
7512,17/01/2005,18.0,9.2,39.3,0.4573,8.6,41.56703844349449
7513,17/01/2005,19.0,7.8,48.1,0.5115,8.7,42.86648853471158
7514,17/01/2005,20.0,7.2,50.6,0.517,3.6,2.0945338826396425
7515,17/01/2005,21.0,6.0,53.3,0.5008,3.0,0.7178333353370612
7516,17/01/2005,22.0,5.3,55.0,0.4921,1.9,0.06388233194899573
7517,17/01/2005,23.0,4.2,58.1,0.4832,1.9,0.06388233194899573
7518,18/01/2005,0.0,3.4,60.9,0.4809,1.6,0.30553205829770497
7519,18/01/2005,1.0,3.0,60.2,0.4639,1.4,0.5666318758635115
7520,18/01/2005,2.0,3.2,58.8,0.4578,1.0,1.3288315109951239
7521,18/01/2005,3.0,3.3,57.7,0.4516,0.7,2.1104812373438335
7523,18/01/2005,5.0,3.1,59.7,0.4604,0.8,1.82993132856093
7524,18/01/2005,6.0,4.2,57.1,0.4743,0.9,1.5693814197780274
7525,18/01/2005,7.0,3.4,58.5,0.4608,1.5,0.42608196708060825
7526,18/01/2005,8.0,3.9,57.3,0.4661,3.1,0.8972834265541583
7527,18/01/2005,9.0,4.3,56.8,0.4768,5.1,8.686285250896093
7528,18/01/2005,10.0,5.6,52.9,0.4841,5.8,13.302435889415772
7529,18/01/2005,11.0,5.5,54.9,0.4985,3.8,2.7134340650738356
7530,18/01/2005,12.0,5.1,64.3,0.5697,4.4,5.050134612376419
7531,18/01/2005,13.0,5.5,66.1,0.601,4.9,7.547385068461904
7532,18/01/2005,14.0,5.5,69.3,0.6331,5.2,9.285735342113194
7533,18/01/2005,15.0,5.0,75.5,0.6667,4.6,5.9890347948106095
7534,18/01/2005,16.0,5.2,76.2,0.6796,4.8,7.007934977244804
7535,18/01/2005,17.0,5.3,77.4,0.6954,4.9,7.547385068461904
7536,18/01/2005,18.0,5.0,79.6,0.7022,4.9,7.547385068461904
7537,18/01/2005,19.0,5.1,83.0,0.7352,5.5,11.204085615764482
7538,18/01/2005,20.0,6.4,82.9,0.8022,4.2,4.191234429942225
7539,18/01/2005,21.0,10.3,74.0,0.9237,1.5,0.42608196708060825
7540,18/01/2005,22.0,11.3,71.8,0.9577,0.1,4.2137806900412516
7541,18/01/2005,23.0,9.8,81.9,0.9923,0.2,3.813230781258349
7542,19/01/2005,0.0,9.5,83.8,0.9972,0.9,1.5693814197780274
7543,19/01/2005,1.0,9.9,81.0,0.9885,1.0,1.3288315109951239
7544,19/01/2005,2.0,9.9,79.8,0.9725,0.4,3.072130963692543
7549,19/01/2005,7.0,5.6,69.5,0.6362,0.1,4.2137806900412516
7550,19/01/2005,8.0,7.0,64.9,0.6512,0.7,2.1104812373438335
7551,19/01/2005,9.0,7.1,65.4,0.6644,1.2,0.9077316934293177
7552,19/01/2005,10.0,6.4,67.4,0.6537,0.2,3.813230781258349
7555,19/01/2005,13.0,8.6,63.3,0.7073,0.3,3.4326808724754456
7556,19/01/2005,14.0,10.0,55.0,0.6753,0.6,2.411031146126736
7557,19/01/2005,15.0,9.4,53.6,0.6333,0.2,3.813230781258349
7558,19/01/2005,16.0,9.2,55.0,0.6402,0.2,3.813230781258349
7559,19/01/2005,17.0,8.7,55.1,0.6228,0.7,2.1104812373438335
7560,19/01/2005,18.0,8.9,54.4,0.62,1.8,0.12443224073189879
7561,19/01/2005,19.0,8.6,53.6,0.5992,2.2,0.0022326056002862998
7562,19/01/2005,20.0,9.0,50.4,0.5809,2.3,0.021682696817383097
7563,19/01/2005,21.0,9.2,49.8,0.5808,2.6,0.20003297046867383
7564,19/01/2005,22.0,8.8,52.1,0.5918,1.1,1.1082816022122206
7565,19/01/2005,23.0,8.8,50.9,0.5781,1.2,0.9077316934293177
7566,20/01/2005,0.0,8.7,51.1,0.5755,1.8,0.12443224073189879
7567,20/01/2005,1.0,8.6,51.5,0.5772,1.1,1.1082816022122206
7568,20/01/2005,2.0,8.5,51.9,0.5766,0.9,1.5693814197780274
7569,20/01/2005,3.0,8.1,53.1,0.5742,0.7,2.1104812373438335
7570,20/01/2005,4.0,7.8,54.2,0.5755,0.6,2.411031146126736
7571,20/01/2005,5.0,7.1,56.0,0.569,0.6,2.411031146126736
7572,20/01/2005,6.0,7.0,57.6,0.5784,0.9,1.5693814197780274
7573,20/01/2005,7.0,7.5,55.3,0.5734,1.0,1.3288315109951239
7574,20/01/2005,8.0,7.0,56.3,0.566,3.4,1.5556337002054486
7575,20/01/2005,9.0,7.6,53.5,0.5605,4.2,4.191234429942225
7576,20/01/2005,10.0,8.3,50.5,0.5558,4.4,5.050134612376419
7577,20/01/2005,11.0,12.4,37.1,0.5329,2.9,0.5583832441199642
7578,20/01/2005,12.0,13.9,32.3,0.5117,2.6,0.20003297046867383
7579,20/01/2005,13.0,14.4,28.9,0.4723,2.6,0.20003297046867383
7580,20/01/2005,14.0,14.8,25.4,0.4259,3.0,0.7178333353370612
7581,20/01/2005,15.0,15.1,20.8,0.3536,2.3,0.021682696817383097
7582,20/01/2005,16.0,15.4,23.5,0.4076,3.0,0.7178333353370612
7583,20/01/2005,17.0,13.7,28.1,0.4381,4.5,5.509584703593514
7584,20/01/2005,18.0,11.5,37.5,0.5068,6.0,14.801336071849967
7585,20/01/2005,19.0,10.4,42.3,0.5337,4.3,4.610684521159319
7586,20/01/2005,20.0,9.9,44.0,0.5381,3.4,1.5556337002054486
7587,20/01/2005,21.0,8.7,48.3,0.5458,2.8,0.41893315290286726
7588,20/01/2005,22.0,8.1,49.9,0.5417,2.1,0.002782514383189408
7589,20/01/2005,23.0,7.3,52.8,0.5419,1.7,0.204982149514802
7590,21/01/2005,0.0,8.0,52.2,0.5623,1.8,0.12443224073189879
7591,21/01/2005,1.0,6.8,56.4,0.5609,1.6,0.30553205829770497
7592,21/01/2005,2.0,6.7,57.4,0.5654,1.4,0.5666318758635115
7593,21/01/2005,3.0,5.9,62.1,0.5806,1.3,0.7271817846464144
7595,21/01/2005,5.0,5.5,66.5,0.6054,1.3,0.7271817846464144
7596,21/01/2005,6.0,5.9,65.8,0.6178,1.6,0.30553205829770497
7597,21/01/2005,7.0,6.4,63.9,0.6192,2.4,0.06113278803447997
7598,21/01/2005,8.0,7.2,62.2,0.6351,4.5,5.509584703593514
7599,21/01/2005,9.0,7.9,60.0,0.6406,5.7,12.582985798198678
7600,21/01/2005,10.0,8.3,58.5,0.6403,4.3,4.610684521159319
7601,21/01/2005,11.0,9.3,54.5,0.6415,4.2,4.191234429942225
7602,21/01/2005,12.0,10.2,53.1,0.6608,4.5,5.509584703593514
7603,21/01/2005,13.0,11.1,51.4,0.679,5.0,8.106835159679
7604,21/01/2005,14.0,12.8,46.9,0.6919,2.9,0.5583832441199642
7605,21/01/2005,15.0,13.1,48.0,0.7181,3.0,0.7178333353370612
7606,21/01/2005,16.0,13.5,51.5,0.793,3.3,1.3161836089883514
7607,21/01/2005,17.0,13.4,51.2,0.7808,1.4,0.5666318758635115
7608,21/01/2005,18.0,12.1,55.3,0.7777,2.3,0.021682696817383097
7609,21/01/2005,19.0,12.0,56.5,0.7924,1.6,0.30553205829770497
7610,21/01/2005,20.0,10.4,64.4,0.8123,4.9,7.547385068461904
7611,21/01/2005,21.0,9.4,69.1,0.815,6.4,18.039136436718362
7612,21/01/2005,22.0,8.9,71.0,0.8115,3.5,1.8150837914225455
7613,21/01/2005,23.0,8.1,73.8,0.7968,1.7,0.204982149514802
7614,22/01/2005,0.0,7.3,76.8,0.7904,2.6,0.20003297046867383
7615,22/01/2005,1.0,7.3,76.7,0.7862,1.6,0.30553205829770497
7616,22/01/2005,2.0,7.1,77.3,0.7826,1.5,0.42608196708060825
7617,22/01/2005,3.0,6.7,78.7,0.7779,0.9,1.5693814197780274
7618,22/01/2005,4.0,7.0,77.8,0.7848,0.5,2.7315810549096398
7619,22/01/2005,5.0,5.7,80.5,0.7416,0.9,1.5693814197780274
7620,22/01/2005,6.0,5.2,81.4,0.7276,0.4,3.072130963692543
7621,22/01/2005,7.0,5.6,80.4,0.7349,0.5,2.7315810549096398
7622,22/01/2005,8.0,6.3,78.8,0.7544,0.8,1.82993132856093
7623,22/01/2005,9.0,6.9,76.9,0.7682,1.4,0.5666318758635115
7624,22/01/2005,10.0,9.2,67.7,0.79,1.6,0.30553205829770497
7625,22/01/2005,11.0,11.6,59.8,0.8152,1.5,0.42608196708060825
7626,22/01/2005,12.0,14.0,52.0,0.8288,1.0,1.3288315109951239
7627,22/01/2005,13.0,15.0,50.2,0.8495,1.0,1.3288315109951239
7628,22/01/2005,14.0,14.9,49.9,0.8394,1.3,0.7271817846464144
7629,22/01/2005,15.0,15.8,33.8,0.6034,0.1,4.2137806900412516
7632,22/01/2005,18.0,13.4,27.2,0.4157,0.1,4.2137806900412516
7633,22/01/2005,19.0,12.2,28.7,0.4077,0.4,3.072130963692543
7634,22/01/2005,20.0,11.3,25.7,0.3422,0.7,2.1104812373438335
7635,22/01/2005,21.0,9.7,31.9,0.3848,2.7,0.2994830616857708
7636,22/01/2005,22.0,8.4,36.5,0.4035,2.1,0.002782514383189408
7637,22/01/2005,23.0,8.2,36.8,0.4016,1.3,0.7271817846464144
7638,23/01/2005,0.0,8.0,36.0,0.3872,0.8,1.82993132856093
7664,24/01/2005,2.0,4.0,80.4,0.663,0.1,4.2137806900412516
7667,24/01/2005,5.0,6.6,51.3,0.5026,0.3,3.4326808724754456
7668,24/01/2005,6.0,7.0,47.2,0.4745,0.5,2.7315810549096398
7669,24/01/2005,7.0,6.6,47.9,0.4686,0.6,2.411031146126736
7670,24/01/2005,8.0,7.2,49.8,0.5061,1.8,0.12443224073189879
7671,24/01/2005,9.0,6.9,52.8,0.5293,2.0,0.02333242316609255
7672,24/01/2005,10.0,8.7,46.7,0.5249,1.4,0.5666318758635115
7673,24/01/2005,11.0,10.0,40.6,0.4971,0.6,2.411031146126736
7674,24/01/2005,12.0,11.8,35.4,0.4877,0.5,2.7315810549096398
7675,24/01/2005,13.0,10.7,37.2,0.4788,0.7,2.1104812373438335
7676,24/01/2005,14.0,10.9,34.9,0.456,0.7,2.1104812373438335
7677,24/01/2005,15.0,10.7,33.1,0.4256,1.1,1.1082816022122206
7678,24/01/2005,16.0,10.6,34.2,0.4375,1.3,0.7271817846464144
7679,24/01/2005,17.0,8.9,38.1,0.4341,1.0,1.3288315109951239
7680,24/01/2005,18.0,7.8,39.7,0.4206,1.5,0.42608196708060825
7681,24/01/2005,19.0,7.3,42.2,0.4341,1.5,0.42608196708060825
7682,24/01/2005,20.0,6.9,42.5,0.4257,1.2,0.9077316934293177
7683,24/01/2005,21.0,6.6,43.2,0.4247,0.3,3.4326808724754456
7694,25/01/2005,8.0,4.3,45.9,0.3843,0.2,3.813230781258349
7695,25/01/2005,9.0,4.2,50.1,0.4168,0.7,2.1104812373438335
7696,25/01/2005,10.0,3.4,62.7,0.4943,0.5,2.7315810549096398
7697,25/01/2005,11.0,5.0,51.4,0.4534,0.4,3.072130963692543
7698,25/01/2005,12.0,5.7,44.1,0.4063,0.3,3.4326808724754456
7699,25/01/2005,13.0,5.2,44.5,0.3968,0.3,3.4326808724754456
7700,25/01/2005,14.0,4.7,48.6,0.4194,0.4,3.072130963692543
7701,25/01/2005,15.0,4.5,51.0,0.4327,0.2,3.813230781258349
7702,25/01/2005,16.0,5.1,50.1,0.4432,0.4,3.072130963692543
7703,25/01/2005,17.0,5.0,50.4,0.443,0.4,3.072130963692543
7704,25/01/2005,18.0,4.3,56.4,0.4721,0.7,2.1104812373438335
7705,25/01/2005,19.0,4.3,56.7,0.476,1.0,1.3288315109951239
7706,25/01/2005,20.0,4.3,57.0,0.4771,1.1,1.1082816022122206
7707,25/01/2005,21.0,3.5,60.3,0.4782,0.3,3.4326808724754456
7708,25/01/2005,22.0,4.1,52.5,0.4351,0.1,4.2137806900412516
7718,26/01/2005,8.0,3.3,50.2,0.3934,0.3,3.4326808724754456
7719,26/01/2005,9.0,3.5,47.5,0.3778,0.6,2.411031146126736
7720,26/01/2005,10.0,4.3,49.4,0.4136,0.3,3.4326808724754456
7721,26/01/2005,11.0,4.5,48.4,0.4131,0.1,4.2137806900412516
7722,26/01/2005,12.0,4.3,50.0,0.4199,0.1,4.2137806900412516
7723,26/01/2005,13.0,4.3,49.7,0.4166,0.2,3.813230781258349
7724,26/01/2005,14.0,4.9,45.3,0.3955,0.5,2.7315810549096398
7725,26/01/2005,15.0,5.6,42.4,0.3884,0.3,3.4326808724754456
7726,26/01/2005,16.0,5.7,43.1,0.3984,0.3,3.4326808724754456
7727,26/01/2005,17.0,4.8,49.7,0.4305,0.3,3.4326808724754456
7728,26/01/2005,18.0,5.1,43.0,0.3821,1.0,1.3288315109951239
7729,26/01/2005,19.0,5.3,44.4,0.397,1.4,0.5666318758635115
7730,26/01/2005,20.0,4.9,47.9,0.418,1.4,0.5666318758635115
7731,26/01/2005,21.0,4.7,50.8,0.4398,1.1,1.1082816022122206
7732,26/01/2005,22.0,4.6,54.8,0.4704,0.4,3.072130963692543
7733,26/01/2005,23.0,4.0,56.8,0.4688,0.2,3.813230781258349
7734,27/01/2005,0.0,4.2,46.8,0.39,0.2,3.813230781258349
7735,27/01/2005,1.0,4.5,42.0,0.3571,0.2,3.813230781258349
7736,27/01/2005,2.0,4.1,42.1,0.3487,0.2,3.813230781258349
7739,27/01/2005,5.0,4.1,45.9,0.3804,0.4,3.072130963692543
7740,27/01/2005,6.0,4.3,42.5,0.3556,0.5,2.7315810549096398
7741,27/01/2005,7.0,4.6,38.1,0.3267,0.7,2.1104812373438335
7742,27/01/2005,8.0,4.6,39.4,0.3367,1.9,0.06388233194899573
7743,27/01/2005,9.0,4.8,41.9,0.3634,2.4,0.06113278803447997
7744,27/01/2005,10.0,5.9,40.2,0.376,2.0,0.02333242316609255
7745,27/01/2005,11.0,7.0,38.4,0.3861,1.3,0.7271817846464144
7746,27/01/2005,12.0,6.6,40.2,0.3944,1.0,1.3288315109951239
7747,27/01/2005,13.0,6.6,41.2,0.4046,1.2,0.9077316934293177
7748,27/01/2005,14.0,7.3,36.8,0.3779,1.5,0.42608196708060825
7749,27/01/2005,15.0,7.3,35.0,0.3584,1.3,0.7271817846464144
7750,27/01/2005,16.0,7.0,33.5,0.3367,1.5,0.42608196708060825
7751,27/01/2005,17.0,6.5,32.4,0.3155,1.5,0.42608196708060825
7752,27/01/2005,18.0,5.7,33.9,0.3131,2.1,0.002782514383189408
7753,27/01/2005,19.0,5.0,36.1,0.3178,2.6,0.20003297046867383
7754,27/01/2005,20.0,4.7,38.3,0.3306,3.0,0.7178333353370612
7755,27/01/2005,21.0,4.5,39.9,0.339,2.0,0.02333242316609255
7756,27/01/2005,22.0,4.3,41.1,0.3451,1.4,0.5666318758635115
7757,27/01/2005,23.0,4.0,43.1,0.3551,1.3,0.7271817846464144
7758,28/01/2005,0.0,3.7,46.0,0.3701,1.2,0.9077316934293177
7759,28/01/2005,1.0,3.3,47.4,0.3716,1.1,1.1082816022122206
7760,28/01/2005,2.0,3.0,49.1,0.3774,0.9,1.5693814197780274
7761,28/01/2005,3.0,3.5,48.0,0.3822,0.8,1.82993132856093
7762,28/01/2005,4.0,3.6,48.0,0.3835,0.6,2.411031146126736
7763,28/01/2005,5.0,4.0,47.8,0.3919,0.5,2.7315810549096398
7764,28/01/2005,6.0,4.1,48.1,0.3975,0.6,2.411031146126736
7765,28/01/2005,7.0,4.1,47.4,0.3926,0.7,2.1104812373438335
7766,28/01/2005,8.0,4.2,48.7,0.4073,1.6,0.30553205829770497
7767,28/01/2005,9.0,4.1,49.8,0.4117,2.2,0.0022326056002862998
7768,28/01/2005,10.0,4.3,48.4,0.4043,1.8,0.12443224073189879
7769,28/01/2005,11.0,4.6,49.7,0.4271,1.5,0.42608196708060825
7770,28/01/2005,12.0,4.5,49.6,0.421,1.8,0.12443224073189879
7771,28/01/2005,13.0,4.4,48.4,0.4087,1.4,0.5666318758635115
7772,28/01/2005,14.0,4.7,47.2,0.4075,2.1,0.002782514383189408
7773,28/01/2005,15.0,4.2,49.5,0.4118,1.6,0.30553205829770497
7774,28/01/2005,16.0,3.4,50.7,0.3991,1.3,0.7271817846464144
7775,28/01/2005,17.0,-200.0,-200.0,-200.0,1.9,0.06388233194899573
7776,28/01/2005,18.0,-200.0,-200.0,-200.0,2.4,0.06113278803447997
7777,28/01/2005,19.0,-200.0,-200.0,-200.0,3.0,0.7178333353370612
7778,28/01/2005,20.0,-200.0,-200.0,-200.0,1.9,0.06388233194899573
7779,28/01/2005,21.0,-200.0,-200.0,-200.0,1.8,0.12443224073189879
7780,28/01/2005,22.0,-200.0,-200.0,-200.0,1.1,1.1082816022122206
7781,28/01/2005,23.0,-200.0,-200.0,-200.0,1.1,1.1082816022122206
7782,29/01/2005,0.0,-200.0,-200.0,-200.0,1.1,1.1082816022122206
7783,29/01/2005,1.0,-200.0,-200.0,-200.0,1.0,1.3288315109951239
7784,29/01/2005,2.0,1.9,49.7,0.3528,0.7,2.1104812373438335
7785,29/01/2005,3.0,1.6,52.9,0.3692,0.6,2.411031146126736
7786,29/01/2005,4.0,1.4,53.8,0.3687,0.5,2.7315810549096398
7787,29/01/2005,5.0,1.0,54.7,0.3657,0.5,2.7315810549096398
7788,29/01/2005,6.0,1.4,52.3,0.3591,0.4,3.072130963692543
7789,29/01/2005,7.0,1.6,51.0,0.3561,0.5,2.7315810549096398
7790,29/01/2005,8.0,1.4,53.1,0.3642,0.8,1.82993132856093
7791,29/01/2005,9.0,1.7,54.1,0.3785,1.1,1.1082816022122206
7792,29/01/2005,10.0,2.5,51.0,0.3778,1.1,1.1082816022122206
7793,29/01/2005,11.0,2.9,48.7,0.3706,1.1,1.1082816022122206
7794,29/01/2005,12.0,3.6,45.8,0.3674,1.1,1.1082816022122206
7795,29/01/2005,13.0,3.1,48.1,0.3722,1.1,1.1082816022122206
7796,29/01/2005,14.0,3.4,46.6,0.3668,1.2,0.9077316934293177
7797,29/01/2005,15.0,3.7,45.8,0.3697,1.0,1.3288315109951239
7798,29/01/2005,16.0,4.4,43.7,0.3688,1.2,0.9077316934293177
7799,29/01/2005,17.0,4.0,44.9,0.3689,1.3,0.7271817846464144
7800,29/01/2005,18.0,3.3,46.8,0.3671,1.4,0.5666318758635115
7801,29/01/2005,19.0,3.1,48.1,0.3707,1.3,0.7271817846464144
7802,29/01/2005,20.0,2.8,49.0,0.37,1.4,0.5666318758635115
7803,29/01/2005,21.0,3.1,47.4,0.3661,1.5,0.42608196708060825
7804,29/01/2005,22.0,2.9,49.0,0.3725,1.0,1.3288315109951239
7805,29/01/2005,23.0,2.8,49.1,0.3726,1.0,1.3288315109951239
7806,30/01/2005,0.0,2.9,49.7,0.3782,1.1,1.1082816022122206
7807,30/01/2005,1.0,3.8,46.5,0.3762,1.3,0.7271817846464144
7808,30/01/2005,2.0,3.2,46.9,0.3658,1.0,1.3288315109951239
7809,30/01/2005,3.0,3.1,45.2,0.3504,1.1,1.1082816022122206
7811,30/01/2005,5.0,3.1,44.4,0.342,0.6,2.411031146126736
7812,30/01/2005,6.0,3.0,43.4,0.3337,0.5,2.7315810549096398
7813,30/01/2005,7.0,2.8,43.8,0.3308,0.4,3.072130963692543
7814,30/01/2005,8.0,2.7,43.2,0.3259,0.5,2.7315810549096398
7815,30/01/2005,9.0,3.3,42.3,0.3299,0.7,2.1104812373438335
7816,30/01/2005,10.0,4.6,39.0,0.333,0.8,1.82993132856093
7817,30/01/2005,11.0,5.6,37.5,0.3426,0.8,1.82993132856093
7818,30/01/2005,12.0,7.2,34.2,0.3488,1.0,1.3288315109951239
7819,30/01/2005,13.0,6.9,35.6,0.3561,0.9,1.5693814197780274
7820,30/01/2005,14.0,8.2,30.1,0.3281,0.9,1.5693814197780274
7821,30/01/2005,15.0,7.6,27.9,0.2927,0.9,1.5693814197780274
7822,30/01/2005,16.0,7.9,25.9,0.2774,1.0,1.3288315109951239
7823,30/01/2005,17.0,7.8,28.3,0.3017,1.0,1.3288315109951239
7824,30/01/2005,18.0,6.3,28.8,0.2772,1.1,1.1082816022122206
7825,30/01/2005,19.0,5.4,30.1,0.2726,1.2,0.9077316934293177
7826,30/01/2005,20.0,5.0,31.1,0.273,1.6,0.30553205829770497
7827,30/01/2005,21.0,4.6,33.8,0.2898,1.7,0.204982149514802
7828,30/01/2005,22.0,4.3,36.6,0.3064,1.1,1.1082816022122206
7829,30/01/2005,23.0,4.0,39.0,0.3203,1.3,0.7271817846464144
7830,31/01/2005,0.0,2.9,42.8,0.3276,1.7,0.204982149514802
7831,31/01/2005,1.0,3.4,38.9,0.3076,1.5,0.42608196708060825
7832,31/01/2005,2.0,4.0,36.4,0.2982,0.8,1.82993132856093
7833,31/01/2005,3.0,4.0,36.4,0.2989,0.5,2.7315810549096398
7834,31/01/2005,4.0,3.7,37.7,0.3024,0.4,3.072130963692543
7835,31/01/2005,5.0,3.4,38.9,0.3075,0.4,3.072130963692543
7836,31/01/2005,6.0,3.7,37.5,0.3012,0.4,3.072130963692543
7837,31/01/2005,7.0,3.7,35.2,0.2833,0.7,2.1104812373438335
7838,31/01/2005,8.0,3.7,33.9,0.2732,1.8,0.12443224073189879
7840,31/01/2005,10.0,6.6,34.4,0.3359,3.5,1.8150837914225455
7841,31/01/2005,11.0,10.0,22.4,0.2753,2.8,0.41893315290286726
7842,31/01/2005,12.0,11.9,18.6,0.2581,3.1,0.8972834265541583
7843,31/01/2005,13.0,12.5,17.2,0.2477,2.5,0.12058287925157687
7844,31/01/2005,14.0,13.2,17.3,0.2606,2.7,0.2994830616857708
